"","STATE","GISJOIN","STATEICP","STATEFIPS","COUNTYFIPS","ALLCOUNTIES","VARIABLE NAME","black_population","total_population","cty_percentage"
"1114","Kentucky","G2100710","51","21","1890","Owsley",NA,528,108468,0.00486779511007855
"1115","Kentucky","G2100730","51","21","1910","Pendleton",NA,6354,522746,0.0121550427932495
"1116","Kentucky","G2100750","51","21","1930","Perry",NA,306678,5013282,0.0611730997777504
"1117","Kentucky","G2100770","51","21","1950","Pike",NA,1001028,7055636,0.141876366637961
"1118","Kentucky","G2100790","51","21","1970","Powell",NA,4388,462508,0.00948740346112932
"1119","Kentucky","G2100810","51","21","1990","Pulaski",NA,3802972,13747644,0.276627180628186
"1120","Kentucky","G2100830","51","21","2010","Robertson",NA,212050,2118264,0.100105558136285
"1121","Kentucky","G2100850","51","21","2030","Rockcastle",NA,1310,404986,0.00323467971732356
"1122","Kentucky","G2100870","51","21","2050","Rowan",NA,567386,3932860,0.144268039035206
"1123","Kentucky","G2100890","51","21","2070","Russell",NA,621900,2638864,0.235669591157407
"1124","Kentucky","G2100910","51","21","2090","Scott",NA,910316,12520840,0.0727040677782002
"1125","Kentucky","G2100930","51","21","2110","Shelby",NA,12929384,32414764,0.398873303535389
"1126","Kentucky","G2100950","51","21","2130","Simpson",NA,270602,1082232,0.250040656716859
"1127","Kentucky","G2100970","51","21","2150","Spencer",NA,11496,933358,0.012316817341256
"1128","Kentucky","G2100990","51","21","2170","Taylor",NA,486008,5644554,0.0861021083330942
"1129","Kentucky","G2101010","51","21","2190","Todd",NA,27994,1130910,0.0247535170791663
"1130","Kentucky","G2101030","51","21","2210","Trigg",NA,25380,346378,0.0732725519519138
"1131","Kentucky","G2101050","51","21","2230","Trimble",NA,1498,207698,0.00721239491954665
"1132","Kentucky","G2101070","51","21","2250","Union",NA,4679118,27003340,0.17327923138397
"1133","Kentucky","G2101090","51","21","2270","Warren",NA,1618818,19770854,0.0818790124088722
"1134","Kentucky","G2101110","51","21","2290","Washington",NA,3336744,61811224,0.0539828171013083
"1135","Kentucky","G2101130","51","21","2310","Wayne",NA,18314310,57520294,0.318397364241567
"1136","Kentucky","G2101150","51","21","2330","Webster",NA,134598,2705794,0.0497443633920395
"1137","Kentucky","G2101170","51","21","2350","Whitley",NA,10530,1673788,0.00629111930543175
"1138","Kentucky","G2101190","51","21","2370","Wolfe",NA,510,173522,0.00293910858565485
"1139","Kentucky","G2101210","51","21","2390","Woodford",NA,37130,1550216,0.0239515009521254
"1140","Louisiana","G2101230","45","22","10","Acadia",NA,270272,1494650,0.180826280400094
"1141","Louisiana","G2101250","45","22","30","Allen",NA,140354,614864,0.228268365036821
"1142","Louisiana","G2101270","45","22","50","Ascension",NA,666122,2870428,0.232063650438192
"1143","Louisiana","G2101290","45","22","70","Assumption",NA,162242,543318,0.298613335100254
"1144","Louisiana","G2101310","45","22","90","Avoyelles",NA,292814,982524,0.298022236606943
"1145","Louisiana","G2101330","45","22","110","Beauregard",NA,112196,884362,0.126866599876521
"1146","Louisiana","G2101350","45","22","130","Bienville",NA,138096,328712,0.420112438852248
"1147","Louisiana","G2101370","45","22","150","Bossier",NA,662290,2995406,0.221101914064404
"1148","Louisiana","G2101390","45","22","170","Caddo",NA,2924316,5968358,0.489969938130387
"1149","Louisiana","G2101410","45","22","190","Calcasieu",NA,1220478,4780128,0.255323288414034
"1150","Louisiana","G2101430","45","22","210","Caldwell",NA,39382,239942,0.164131331738503
"1151","Louisiana","G2101450","45","22","230","Cameron",NA,5896,164592,0.0358219111499951
"1152","Louisiana","G2101470","45","22","250","Catahoula",NA,74126,237110,0.31262283328413
"1153","Louisiana","G2101490","45","22","270","Claiborne",NA,200840,390342,0.514523161740218
"1154","Louisiana","G2101510","45","22","290","Concordia",NA,193572,480216,0.403093607876456
"1155","Louisiana","G2101530","45","22","310","De Soto",NA,240876,652754,0.369014973481587
"1156","Louisiana","G2101550","45","22","330","East Baton Rouge",NA,4947984,10634668,0.465269249590114
"1157","Louisiana","G2101570","45","22","350","East Carroll",NA,118718,173154,0.685620892384813
"1158","Louisiana","G2101590","45","22","370","East Feliciana",NA,204714,467978,0.437443640513016
"1159","Louisiana","G2101610","45","22","390","Evangeline",NA,229350,807260,0.28410920892897
"1160","Louisiana","G2101630","45","22","410","Franklin",NA,156306,487754,0.320460724053519
"1161","Louisiana","G2101650","45","22","430","Grant",NA,83190,536278,0.155124767378114
"1162","Louisiana","G2101670","45","22","450","Iberia",NA,564212,1726512,0.326792979139444
"1163","Louisiana","G2101690","45","22","470","Iberville",NA,386342,790216,0.488906830537473
"1164","Louisiana","G2101710","45","22","490","Jackson",NA,110624,383654,0.288343142519041
"1165","Louisiana","G2101730","45","22","510","Jefferson",NA,2875152,10424762,0.275800253281562
"1166","Louisiana","G2101750","45","22","530","Jefferson Davis",NA,126432,754632,0.167541265146455
"1167","Louisiana","G2101810","45","22","590","La Salle",NA,NA,NA,NA
"1168","Louisiana","G2101770","45","22","550","Lafayette",NA,1503942,5694090,0.26412332787153
"1169","Louisiana","G2101790","45","22","570","Lafourche",NA,316716,2343144,0.135167108807653
"1170","Louisiana","G2101830","45","22","610","Lincoln",NA,462102,1130292,0.408834177363018
"1171","Louisiana","G2101850","45","22","630","Livingston",NA,207602,3283520,0.0632254409901569
"1172","Louisiana","G2101870","45","22","650","Madison",NA,172568,276042,0.625151245100383
"1173","Louisiana","G2101890","45","22","670","Morehouse",NA,298926,625918,0.477580130304609
"1174","Louisiana","G2101910","45","22","690","Natchitoches",NA,387286,931682,0.415684750805532
"1175","Louisiana","G2101930","45","22","710","Orleans",NA,5533778,9156268,0.604370470589109
"1176","Louisiana","G2101950","45","22","730","Ouachita",NA,1392578,3718822,0.374467506108117
"1177","Louisiana","G2101970","45","22","750","Plaquemines",NA,116402,561054,0.207470225682376
"1178","Louisiana","G2101990","45","22","770","Pointe Coupee",NA,190226,532466,0.357254735513629
"1179","Louisiana","G2102010","45","22","790","Rapides",NA,1011316,3145990,0.321461924545215
"1180","Louisiana","G2102030","45","22","810","Red River",NA,82784,208584,0.396885667165267
"1181","Louisiana","G2102050","45","22","830","Richland",NA,176654,492202,0.358905490022389
"1182","Louisiana","G2102070","45","22","850","Sabine",NA,95996,577964,0.166093389899717
"1183","Louisiana","G2102090","45","22","870","St Bernard",NA,NA,NA,NA
"1184","Louisiana","G2102110","45","22","890","St Charles",NA,NA,NA,NA
"1185","Louisiana","G2102130","45","22","910","St Helena",NA,NA,NA,NA
"1186","Louisiana","G2102150","45","22","930","St James",NA,NA,NA,NA
"1187","Louisiana","G2102170","45","22","950","St John The Baptist",NA,NA,NA,NA
"1188","Louisiana","G2102190","45","22","970","St Landry",NA,NA,NA,NA
"1189","Louisiana","G2102210","45","22","990","St Martin",NA,NA,NA,NA
"1190","Louisiana","G2102230","45","22","1010","St Mary",NA,NA,NA,NA
"1191","Louisiana","G2102250","45","22","1030","St Tammany",NA,NA,NA,NA
"1192","Louisiana","G2102270","45","22","1050","Tangipahoa",NA,946730,3108546,0.304557178822511
"1193","Louisiana","G2102290","45","22","1070","Tensas",NA,61762,112504,0.548976036407594
"1194","Louisiana","G2102310","45","22","1090","Terrebonne",NA,512658,2684000,0.19100521609538
"1195","Louisiana","G2102330","45","22","1110","Union",NA,139604,538300,0.259342374140814
"1196","Louisiana","G2102350","45","22","1130","Vermilion",NA,206582,1424076,0.145063887039737
"1197","Louisiana","G2102370","45","22","1150","Vernon",NA,178096,1222192,0.145718512312304
"1198","Louisiana","G2102390","45","22","1170","Washington",NA,341952,1114936,0.306701012434794
"1199","Louisiana","G2200010","45","22","1190","Webster",NA,324364,952946,0.340380252396253
"1200","Louisiana","G2200030","45","22","1210","West Baton Rouge",NA,238690,612952,0.389410590062517
"1201","Louisiana","G2200050","45","22","1230","West Carroll",NA,42522,268472,0.158385231979499
"1202","Louisiana","G2200070","45","22","1250","West Feliciana",NA,168082,371032,0.453012139114686
"1203","Louisiana","G2200090","45","22","1270","Winn",NA,107704,349138,0.308485469928796
"1204","Maine","G2200110","2","23","10","Androscoggin",NA,108696,2585884,0.0420343681309757
"1205","Maine","G2200130","2","23","30","Aroostook",NA,15320,1653026,0.00926785180632368
"1206","Maine","G2200150","2","23","50","Cumberland",NA,4396326,26604214,0.165249234576146
"1207","Maine","G2200170","2","23","70","Franklin",NA,8205618,53658684,0.152922460789385
"1208","Maine","G2200190","2","23","90","Hancock",NA,357836,8005512,0.0446987025939128
"1209","Maine","G2200210","2","23","110","Kennebec",NA,20612,2925248,0.00704624018202901
"1210","Maine","G2200230","2","23","130","Knox",NA,1136358,16617592,0.0683828318808164
"1211","Maine","G2200250","2","23","150","Lincoln",NA,699984,14445444,0.048457077539465
"1212","Maine","G2200270","2","23","170","Oxford",NA,7048,1383572,0.00509406088009876
"1213","Maine","G2200290","2","23","190","Penobscot",NA,33432,3659706,0.00913516003744563
"1214","Maine","G2200310","2","23","210","Piscataquis",NA,2096,409268,0.00512133858498588
"1215","Maine","G2200330","2","23","230","Sagadahoc",NA,7334,850782,0.00862030461387288
"1216","Maine","G2200350","2","23","250","Somerset",NA,1112742,11544956,0.0963833902874987
"1217","Maine","G2200370","2","23","270","Waldo",NA,4732,944698,0.00500900816980665
"1218","Maine","G2200390","2","23","290","Washington",NA,3336744,61811224,0.0539828171013083
"1219","Maine","G2200410","2","23","310","York",NA,2168610,23621230,0.0918076662392263
"1220","Maryland","G2200430","52","24","10","Allegany",NA,155358,2868116,0.054167265201268
"1221","Maryland","G2200450","52","24","30","Anne Arundel",NA,2321506,13544652,0.17139650394857
"1222","Maryland","G2200470","52","24","50","Baltimore",NA,5660842,19763000,0.286436370996306
"1223","Maryland","G2200890","52","24","5100","Baltimore City",NA,NA,NA,NA
"1224","Maryland","G2200490","52","24","90","Calvert",NA,289626,2186416,0.132466099772413
"1225","Maryland","G2200510","52","24","110","Caroline",NA,312838,1510244,0.207144011166408
"1226","Maryland","G2200530","52","24","130","Carroll",NA,868206,12727756,0.0682135955466148
"1227","Maryland","G2200550","52","24","150","Cecil",NA,168774,2458046,0.0686618557992812
"1228","Maryland","G2200570","52","24","170","Charles",NA,1740414,3763258,0.462475333872937
"1229","Maryland","G2200590","52","24","190","Dorchester",NA,1168418,4452538,0.262416177020836
"1230","Maryland","G2200610","52","24","210","Frederick",NA,679792,8004336,0.0849279690407799
"1231","Maryland","G2200630","52","24","230","Garrett",NA,7136,708138,0.0100771318584796
"1232","Maryland","G2200650","52","24","250","Harford",NA,837400,6027876,0.138921238592167
"1233","Maryland","G2200670","52","24","270","Howard",NA,1725344,11276926,0.152997722961027
"1234","Maryland","G2200690","52","24","290","Kent",NA,2842286,23900526,0.118921483150622
"1235","Maryland","G2200710","52","24","310","Montgomery",NA,14663838,88804858,0.165124277322756
"1236","Maryland","G2200730","52","24","330","Prince Georges",NA,NA,NA,NA
"1237","Maryland","G2200750","52","24","350","Queen Anne's",NA,77950,1185582,0.0657482991475916
"1238","Maryland","G2200790","52","24","390","Somerset",NA,1112742,11544956,0.0963833902874987
"1239","Maryland","G2200770","52","24","370","St Mary's",NA,NA,NA,NA
"1240","Maryland","G2200810","52","24","410","Talbot",NA,203188,1053084,0.192945671950196
"1241","Maryland","G2200830","52","24","430","Washington",NA,3336744,61811224,0.0539828171013083
"1242","Maryland","G2200850","52","24","450","Wicomico",NA,643644,2447814,0.262946449362574
"1243","Maryland","G2200870","52","24","470","Worcester",NA,1261716,20882052,0.0604210735611615
"1244","Massachusetts","G2200910","3","25","10","Barnstable",NA,149958,5139994,0.0291747422273256
"1245","Massachusetts","G2200930","3","25","30","Berkshire",NA,101084,3066124,0.0329680078170354
"1246","Massachusetts","G2200950","3","25","50","Bristol",NA,711770,14570388,0.0488504492811036
"1247","Massachusetts","G2200970","3","25","70","Dukes",NA,17010,413036,0.0411828508895108
"1248","Massachusetts","G2200990","3","25","90","Essex",NA,9389242,38946152,0.241082662030385
"1249","Massachusetts","G2201010","3","25","110","Franklin",NA,8205618,53658684,0.152922460789385
"1250","Massachusetts","G2201030","3","25","130","Hampden",NA,1208138,11204094,0.107830048551895
"1251","Massachusetts","G2201050","3","25","150","Hampshire",NA,131688,4425190,0.0297587222243565
"1252","Massachusetts","G2201070","3","25","170","Middlesex",NA,4649210,61800822,0.0752289346572122
"1253","Massachusetts","G2201090","3","25","190","Nantucket",NA,25378,260710,0.0973418741129991
"1254","Massachusetts","G2201110","3","25","210","Norfolk",NA,1200356,16675226,0.0719843916958007
"1255","Massachusetts","G2201130","3","25","230","Plymouth",NA,1306780,12858890,0.10162463478574
"1256","Massachusetts","G2201150","3","25","250","Suffolk",NA,7646036,54400812,0.140550034436986
"1257","Massachusetts","G2201170","3","25","270","Worcester",NA,1261716,20882052,0.0604210735611615
"1258","Michigan","G2201190","23","26","10","Alcona",NA,894,252016,0.00354739381626563
"1259","Michigan","G2201210","23","26","30","Alger",NA,15606,222336,0.0701910621761658
"1260","Michigan","G2201230","23","26","50","Allegan",NA,39456,2755992,0.014316442137713
"1261","Michigan","G2201250","23","26","70","Alpena",NA,3030,690124,0.00439051532768024
"1262","Michigan","G2201270","23","26","90","Antrim",NA,1594,558686,0.00285312322127277
"1263","Michigan","G2300010","23","26","110","Arenac",NA,1388,366146,0.0037908375347539
"1264","Michigan","G2300030","23","26","130","Baraga",NA,15698,204522,0.0767545789694996
"1265","Michigan","G2300050","23","26","150","Barry",NA,12382,2296472,0.0053917487345807
"1266","Michigan","G2300070","23","26","170","Bay",NA,525292,6756522,0.0777459172041473
"1267","Michigan","G2300090","23","26","190","Benzie",NA,2474,421506,0.00586943009114935
"1268","Michigan","G2300110","23","26","210","Berrien",NA,613778,4180316,0.146825742360147
"1269","Michigan","G2300130","23","26","230","Branch",NA,23588,1048902,0.0224882782185562
"1270","Michigan","G2300150","23","26","250","Calhoun",NA,1377512,8375494,0.164469343539617
"1271","Michigan","G2300170","23","26","270","Cass",NA,526310,11375748,0.0462659686202613
"1272","Michigan","G2300190","23","26","290","Charlevoix",NA,2868,628158,0.00456573027805106
"1273","Michigan","G2300210","23","26","310","Cheboygan",NA,3894,613690,0.00634522315827209
"1274","Michigan","G2300230","23","26","330","Chippewa",NA,89934,2727918,0.0329679997712541
"1275","Michigan","G2300250","23","26","350","Clare",NA,4714,737706,0.00639007951677226
"1276","Michigan","G2300270","23","26","370","Clinton",NA,237318,9313182,0.0254819459127933
"1277","Michigan","G2300290","23","26","390","Crawford",NA,204010,8251950,0.0247226413150831
"1278","Michigan","G2300310","23","26","410","Delta",NA,17248,1730710,0.00996585216471853
"1279","Michigan","G2400010","23","26","430","Dickinson",NA,9306,1483200,0.00627427184466019
"1280","Michigan","G2400030","23","26","450","Eaton",NA,181720,2616374,0.069454902089686
"1281","Michigan","G2400050","23","26","470","Emmet",NA,7766,1023594,0.00758699249897909
"1282","Michigan","G2400090","23","26","490","Genesee",NA,2074348,11288720,0.183754048288911
"1283","Michigan","G2400110","23","26","510","Gladwin",NA,2650,610878,0.00433801839319799
"1284","Michigan","G2400130","23","26","530","Gogebic",NA,12542,366422,0.0342282941526437
"1285","Michigan","G2400150","23","26","550","Grand Traverse",NA,22886,2187916,0.0104601822007792
"1286","Michigan","G2400170","23","26","570","Gratiot",NA,57892,990282,0.0584601154014715
"1287","Michigan","G2400190","23","26","590","Hillsdale",NA,6998,1103372,0.00634237591673524
"1288","Michigan","G2400210","23","26","610","Houghton",NA,7824,868848,0.00900502734655544
"1289","Michigan","G2400230","23","26","630","Huron",NA,22634,2168024,0.0104399213292842
"1290","Michigan","G2400250","23","26","650","Ingham",NA,845030,6900764,0.12245455720555
"1291","Michigan","G2400270","23","26","670","Ionia",NA,73940,1541054,0.0479801486515073
"1292","Michigan","G2400290","23","26","690","Iosco",NA,4076,608768,0.00669548990748528
"1293","Michigan","G2400310","23","26","710","Iron",NA,12750,1864822,0.00683711367626508
"1294","Michigan","G2400330","23","26","730","Isabella",NA,44544,1688296,0.0263839990143908
"1295","Michigan","G2400350","23","26","750","Jackson",NA,5952394,41466070,0.14354854462938
"1296","Michigan","G2400370","23","26","770","Kalamazoo",NA,722588,6245388,0.115699456943268
"1297","Michigan","G2400390","23","26","790","Kalkaska",NA,2328,419970,0.00554325308950639
"1298","Michigan","G2400410","23","26","810","Kent",NA,2842286,23900526,0.118921483150622
