,STATE,GISJOIN,STATEICP,STATEFIPS,COUNTYFIPS,ALLCOUNTIES,corrected_GISJOIN,EPLRA1
1256,Massachusetts,G2201170,3.0,25,270,Worcester,G2500270,0
1257,Michigan,G2201190,23.0,26,10,Alcona,G2600010,0
1258,Michigan,G2201210,23.0,26,30,Alger,G2600030,0
1259,Michigan,G2201230,23.0,26,50,Allegan,G2600050,0
1260,Michigan,G2201250,23.0,26,70,Alpena,G2600070,0
1261,Michigan,G2201270,23.0,26,90,Antrim,G2600090,0
1262,Michigan,G2300010,23.0,26,110,Arenac,G2600110,0
1263,Michigan,G2300030,23.0,26,130,Baraga,G2600130,0
1264,Michigan,G2300050,23.0,26,150,Barry,G2600150,0
1265,Michigan,G2300070,23.0,26,170,Bay,G2600170,1
1266,Michigan,G2300090,23.0,26,190,Benzie,G2600190,0
1267,Michigan,G2300110,23.0,26,210,Berrien,G2600210,0
1268,Michigan,G2300130,23.0,26,230,Branch,G2600230,0
1269,Michigan,G2300150,23.0,26,250,Calhoun,G2600250,1
1270,Michigan,G2300170,23.0,26,270,Cass,G2600270,0
1271,Michigan,G2300190,23.0,26,290,Charlevoix,G2600290,0
1272,Michigan,G2300210,23.0,26,310,Cheboygan,G2600310,0
1273,Michigan,G2300230,23.0,26,330,Chippewa,G2600330,0
1274,Michigan,G2300250,23.0,26,350,Clare,G2600350,0
1275,Michigan,G2300270,23.0,26,370,Clinton,G2600370,1
1276,Michigan,G2300290,23.0,26,390,Crawford,G2600390,0
1277,Michigan,G2300310,23.0,26,410,Delta,G2600410,0
1278,Michigan,G2400010,23.0,26,430,Dickinson,G2600430,0
1279,Michigan,G2400030,23.0,26,450,Eaton,G2600450,1
1280,Michigan,G2400050,23.0,26,470,Emmet,G2600470,0
1281,Michigan,G2400090,23.0,26,490,Genesee,G2600490,1
1282,Michigan,G2400110,23.0,26,510,Gladwin,G2600510,0
1283,Michigan,G2400130,23.0,26,530,Gogebic,G2600530,0
1284,Michigan,G2400150,23.0,26,550,Grand Traverse,G2600550,0
1285,Michigan,G2400170,23.0,26,570,Gratiot,G2600570,0
1286,Michigan,G2400190,23.0,26,590,Hillsdale,G2600590,0
1287,Michigan,G2400210,23.0,26,610,Houghton,G2600610,0
1288,Michigan,G2400230,23.0,26,630,Huron,G2600630,0
1289,Michigan,G2400250,23.0,26,650,Ingham,G2600650,1
1290,Michigan,G2400270,23.0,26,670,Ionia,G2600670,0
1291,Michigan,G2400290,23.0,26,690,Iosco,G2600690,0
1292,Michigan,G2400310,23.0,26,710,Iron,G2600710,0
1293,Michigan,G2400330,23.0,26,730,Isabella,G2600730,0
1294,Michigan,G2400350,23.0,26,750,Jackson,G2600750,1
1295,Michigan,G2400370,23.0,26,770,Kalamazoo,G2600770,1
1296,Michigan,G2400390,23.0,26,790,Kalkaska,G2600790,0
1297,Michigan,G2400410,23.0,26,810,Kent,G2600810,1
1298,Michigan,G2400430,23.0,26,830,Keweenaw,G2600830,0
1299,Michigan,G2400450,23.0,26,850,Lake,G2600850,0
1300,Michigan,G2400470,23.0,26,870,Lapeer,G2600870,0
1301,Michigan,G2405100,23.0,26,890,Leelanau,G2600890,0
1302,Michigan,G2500010,23.0,26,910,Lenawee,G2600910,0
1303,Michigan,G2500030,23.0,26,930,Livingston,G2600930,0
1304,Michigan,G2500050,23.0,26,950,Luce,G2600950,0
1305,Michigan,G2500070,23.0,26,970,Mackinac,G2600970,0
1306,Michigan,G2500090,23.0,26,990,Macomb,G2600990,1
1307,Michigan,G2500110,23.0,26,1010,Manistee,G2601010,0
1308,Michigan,G2500130,23.0,26,1030,Marquette,G2601030,0
1309,Michigan,G2500150,23.0,26,1050,Mason,G2601050,0
1310,Michigan,G2500170,23.0,26,1070,Mecosta,G2601070,0
1311,Michigan,G2500190,23.0,26,1090,Menominee,G2601090,0
1312,Michigan,G2500210,23.0,26,1110,Midland,G2601110,0
1313,Michigan,G2500230,23.0,26,1130,Missaukee,G2601130,0
1314,Michigan,G2500250,23.0,26,1150,Monroe,G2601150,1
1315,Michigan,G2500270,23.0,26,1170,Montcalm,G2601170,0
1316,Michigan,G2600010,23.0,26,1190,Montmorency,G2601190,0
1317,Michigan,G2600030,23.0,26,1210,Muskegon,G2601210,1
1318,Michigan,G2600050,23.0,26,1230,Newaygo,G2601230,0
1319,Michigan,G2600070,23.0,26,1250,Oakland,G2601250,1
1320,Michigan,G2600090,23.0,26,1270,Oceana,G2601270,0
1321,Michigan,G2600110,23.0,26,1290,Ogemaw,G2601290,0
1322,Michigan,G2600130,23.0,26,1310,Ontonagon,G2601310,0
1323,Michigan,G2600150,23.0,26,1330,Osceola,G2601330,0
1324,Michigan,G2600170,23.0,26,1350,Oscoda,G2601350,0
1325,Michigan,G2600190,23.0,26,1370,Otsego,G2601370,0
1326,Michigan,G2600210,23.0,26,1390,Ottawa,G2601390,0
1327,Michigan,G2600230,23.0,26,1410,Presque Isle,G2601410,0
1328,Michigan,G2600250,23.0,26,1430,Roscommon,G2601430,0
1329,Michigan,G2600270,23.0,26,1450,Saginaw,G2601450,1
1330,Michigan,G2600330,23.0,26,1510,Sanilac,G2601510,0
1331,Michigan,G2600350,23.0,26,1530,Schoolcraft,G2601530,0
1332,Michigan,G2600370,23.0,26,1550,Shiawassee,G2601550,0
1333,Michigan,G2600290,23.0,26,1470,St Clair,G2601470,0
1334,Michigan,G2600310,23.0,26,1490,St Joseph,G2601490,0
1335,Michigan,G2600390,23.0,26,1570,Tuscola,G2601570,0
1336,Michigan,G2600410,23.0,26,1590,Van Buren,G2601590,0
1337,Michigan,G2600430,23.0,26,1610,Washtenaw,G2601610,0
1338,Michigan,G2600450,23.0,26,1630,Wayne,G2601630,1
1339,Michigan,G2600470,23.0,26,1650,Wexford,G2601650,0
1340,Minnesota,G2600490,33.0,27,10,Aitkin,G2700010,0
1341,Minnesota,G2600510,33.0,27,30,Anoka,G2700030,0
1342,Minnesota,G2600530,33.0,27,50,Becker,G2700050,0
1343,Minnesota,G2600550,33.0,27,70,Beltrami,G2700070,0
1344,Minnesota,G2600570,33.0,27,90,Benton,G2700090,0
1345,Minnesota,G2600590,33.0,27,110,Big Stone,G2700110,0
1346,Minnesota,G2600610,33.0,27,130,Blue Earth,G2700130,0
1347,Minnesota,G2600630,33.0,27,150,Brown,G2700150,0
1348,Minnesota,G2600650,33.0,27,170,Carlton,G2700170,0
1349,Minnesota,G2600670,33.0,27,190,Carver,G2700190,0
1350,Minnesota,G2600690,33.0,27,210,Cass,G2700210,0
1351,Minnesota,G2600710,33.0,27,230,Chippewa,G2700230,0
1352,Minnesota,G2600730,33.0,27,250,Chisago,G2700250,0
1353,Minnesota,G2600750,33.0,27,270,Clay,G2700270,0
1354,Minnesota,G2600770,33.0,27,290,Clearwater,G2700290,0
1355,Minnesota,G2600790,33.0,27,310,Cook,G2700310,0
1356,Minnesota,G2600810,33.0,27,330,Cottonwood,G2700330,0
1357,Minnesota,G2600830,33.0,27,350,Crow Wing,G2700350,0
1358,Minnesota,G2600850,33.0,27,370,Dakota,G2700370,0
1359,Minnesota,G2600870,33.0,27,390,Dodge,G2700390,0
1360,Minnesota,G2600890,33.0,27,410,Douglas,G2700410,0
1361,Minnesota,G2600910,33.0,27,430,Faribault,G2700430,0
1362,Minnesota,G2600930,33.0,27,450,Fillmore,G2700450,0
1363,Minnesota,G2600950,33.0,27,470,Freeborn,G2700470,0
1364,Minnesota,G2600970,33.0,27,490,Goodhue,G2700490,0
1365,Minnesota,G2600990,33.0,27,510,Grant,G2700510,0
1366,Minnesota,G2601010,33.0,27,530,Hennepin,G2700530,1
1367,Minnesota,G2601030,33.0,27,550,Houston,G2700550,0
1368,Minnesota,G2601050,33.0,27,570,Hubbard,G2700570,0
1369,Minnesota,G2601070,33.0,27,590,Isanti,G2700590,0
1370,Minnesota,G2601090,33.0,27,610,Itasca,G2700610,0
1371,Minnesota,G2601110,33.0,27,630,Jackson,G2700630,0
1372,Minnesota,G2601130,33.0,27,650,Kanabec,G2700650,0
1373,Minnesota,G2601150,33.0,27,670,Kandiyohi,G2700670,0
1374,Minnesota,G2601170,33.0,27,690,Kittson,G2700690,0
1375,Minnesota,G2601190,33.0,27,710,Koochiching,G2700710,0
1376,Minnesota,G2601210,33.0,27,730,Lac Qui Parle,G2700730,0
1377,Minnesota,G2601230,33.0,27,750,Lake,G2700750,0
1378,Minnesota,G2601250,33.0,27,770,Lake Of The Woods,G2700770,0
1379,Minnesota,G2601270,33.0,27,790,Le Sueur,G2700790,0
1380,Minnesota,G2601290,33.0,27,810,Lincoln,G2700810,0
1381,Minnesota,G2601310,33.0,27,830,Lyon,G2700830,0
1382,Minnesota,G2601350,33.0,27,870,Mahnomen,G2700870,0
1383,Minnesota,G2601370,33.0,27,890,Marshall,G2700890,0
1384,Minnesota,G2601390,33.0,27,910,Martin,G2700910,0
1385,Minnesota,G2601330,33.0,27,850,McLeod,G2700850,0
1386,Minnesota,G2601410,33.0,27,930,Meeker,G2700930,0
1387,Minnesota,G2601430,33.0,27,950,Mille Lacs,G2700950,0
1388,Minnesota,G2601450,33.0,27,970,Morrison,G2700970,0
1389,Minnesota,G2601470,33.0,27,990,Mower,G2700990,0
1390,Minnesota,G2601490,33.0,27,1010,Murray,G2701010,0
1391,Minnesota,G2601510,33.0,27,1030,Nicollet,G2701030,0
1392,Minnesota,G2601530,33.0,27,1050,Nobles,G2701050,0
1393,Minnesota,G2601550,33.0,27,1070,Norman,G2701070,0
1394,Minnesota,G2601570,33.0,27,1090,Olmsted,G2701090,1
1395,Minnesota,G2601590,33.0,27,1110,Otter Tail,G2701110,0
1396,Minnesota,G2601610,33.0,27,1130,Pennington,G2701130,0
1397,Minnesota,G2601630,33.0,27,1150,Pine,G2701150,0
1398,Minnesota,G2601650,33.0,27,1170,Pipestone,G2701170,0
1399,Minnesota,G2700010,33.0,27,1190,Polk,G2701190,0
1400,Minnesota,G2700030,33.0,27,1210,Pope,G2701210,0
1401,Minnesota,G2700050,33.0,27,1230,Ramsey,G2701230,1
1402,Minnesota,G2700070,33.0,27,1250,Red Lake,G2701250,0
1403,Minnesota,G2700090,33.0,27,1270,Redwood,G2701270,0
1404,Minnesota,G2700110,33.0,27,1290,Renville,G2701290,0
1405,Minnesota,G2700130,33.0,27,1310,Rice,G2701310,0
1406,Minnesota,G2700150,33.0,27,1330,Rock,G2701330,0
1407,Minnesota,G2700170,33.0,27,1350,Roseau,G2701350,0
1408,Minnesota,G2700210,33.0,27,1390,Scott,G2701390,0
1409,Minnesota,G2700230,33.0,27,1410,Sherburne,G2701410,0
1410,Minnesota,G2700250,33.0,27,1430,Sibley,G2701430,0
1411,Minnesota,G2700190,33.0,27,1370,St Louis,G2701370,1
1412,Minnesota,G2700270,33.0,27,1450,Stearns,G2701450,0
1413,Minnesota,G2700290,33.0,27,1470,Steele,G2701470,0
1414,Minnesota,G2700310,33.0,27,1490,Stevens,G2701490,0
1415,Minnesota,G2700330,33.0,27,1510,Swift,G2701510,0
1416,Minnesota,G2700350,33.0,27,1530,Todd,G2701530,0
1417,Minnesota,G2700370,33.0,27,1550,Traverse,G2701550,0
1418,Minnesota,G2700390,33.0,27,1570,Wabasha,G2701570,0
1419,Minnesota,G2700410,33.0,27,1590,Wadena,G2701590,0
1420,Minnesota,G2700430,33.0,27,1610,Waseca,G2701610,0
1421,Minnesota,G2700450,33.0,27,1630,Washington,G2701630,0
1422,Minnesota,G2700470,33.0,27,1650,Watonwan,G2701650,0
1423,Minnesota,G2700490,33.0,27,1670,Wilkin,G2701670,0
1424,Minnesota,G2700510,33.0,27,1690,Winona,G2701690,0
1425,Minnesota,G2700530,33.0,27,1710,Wright,G2701710,0
1426,Minnesota,G2700550,33.0,27,1730,Yellow Medicine,G2701730,0
1427,Mississippi,G2700570,46.0,28,10,Adams,G2800010,0
1428,Mississippi,G2700590,46.0,28,30,Alcorn,G2800030,0
1429,Mississippi,G2700610,46.0,28,50,Amite,G2800050,0
1430,Mississippi,G2700630,46.0,28,70,Attala,G2800070,0
1431,Mississippi,G2700650,46.0,28,90,Benton,G2800090,0
1432,Mississippi,G2700670,46.0,28,110,Bolivar,G2800110,0
1433,Mississippi,G2700690,46.0,28,130,Calhoun,G2800130,0
1434,Mississippi,G2700710,46.0,28,150,Carroll,G2800150,0
1435,Mississippi,G2700730,46.0,28,170,Chickasaw,G2800170,0
1436,Mississippi,G2700750,46.0,28,190,Choctaw,G2800190,0
1437,Mississippi,G2700770,46.0,28,210,Claiborne,G2800210,0
1438,Mississippi,G2700790,46.0,28,230,Clarke,G2800230,0
1439,Mississippi,G2700810,46.0,28,250,Clay,G2800250,0
1440,Mississippi,G2700830,46.0,28,270,Coahoma,G2800270,0
1441,Mississippi,G2700850,46.0,28,290,Copiah,G2800290,0
1442,Mississippi,G2700870,46.0,28,310,Covington,G2800310,0
1443,Mississippi,G2700890,46.0,28,330,DeSoto,G2800330,0
1444,Mississippi,G2700910,46.0,28,350,Forrest,G2800350,0
1445,Mississippi,G2700930,46.0,28,370,Franklin,G2800370,0
1446,Mississippi,G2700950,46.0,28,390,George,G2800390,0
1447,Mississippi,G2700970,46.0,28,410,Greene,G2800410,0
1448,Mississippi,G2700990,46.0,28,430,Grenada,G2800430,0
1449,Mississippi,G2701010,46.0,28,450,Hancock,G2800450,0
1450,Mississippi,G2701030,46.0,28,470,Harrison,G2800470,0
1451,Mississippi,G2701050,46.0,28,490,Hinds,G2800490,1
1452,Mississippi,G2701070,46.0,28,510,Holmes,G2800510,0
1453,Mississippi,G2701090,46.0,28,530,Humphreys,G2800530,0
1454,Mississippi,G2701110,46.0,28,550,Issaquena,G2800550,0
1455,Mississippi,G2701130,46.0,28,570,Itawamba,G2800570,0
1456,Mississippi,G2701150,46.0,28,590,Jackson,G2800590,0
1457,Mississippi,G2701170,46.0,28,610,Jasper,G2800610,0
1458,Mississippi,G2701190,46.0,28,630,Jefferson,G2800630,0
1459,Mississippi,G2701210,46.0,28,650,Jefferson Davis,G2800650,0
1460,Mississippi,G2701230,46.0,28,670,Jones,G2800670,0
1461,Mississippi,G2701250,46.0,28,690,Kemper,G2800690,0
1462,Mississippi,G2701270,46.0,28,710,Lafayette,G2800710,0
1463,Mississippi,G2701290,46.0,28,730,Lamar,G2800730,0
1464,Mississippi,G2701310,46.0,28,750,Lauderdale,G2800750,0
1465,Mississippi,G2701330,46.0,28,770,Lawrence,G2800770,0
1466,Mississippi,G2701350,46.0,28,790,Leake,G2800790,0
1467,Mississippi,G2701370,46.0,28,810,Lee,G2800810,0
1468,Mississippi,G2701390,46.0,28,830,Leflore,G2800830,0
1469,Mississippi,G2701410,46.0,28,850,Lincoln,G2800850,0
1470,Mississippi,G2701430,46.0,28,870,Lowndes,G2800870,0
1471,Mississippi,G2701450,46.0,28,890,Madison,G2800890,0
1472,Mississippi,G2701470,46.0,28,910,Marion,G2800910,0
1473,Mississippi,G2701490,46.0,28,930,Marshall,G2800930,0
1474,Mississippi,G2701510,46.0,28,950,Monroe,G2800950,0
1475,Mississippi,G2701530,46.0,28,970,Montgomery,G2800970,0
1476,Mississippi,G2701550,46.0,28,990,Neshoba,G2800990,0
1477,Mississippi,G2701570,46.0,28,1010,Newton,G2801010,0
1478,Mississippi,G2701590,46.0,28,1030,Noxubee,G2801030,0
1479,Mississippi,G2701610,46.0,28,1050,Oktibbeha,G2801050,0
1480,Mississippi,G2701630,46.0,28,1070,Panola,G2801070,0
1481,Mississippi,G2701650,46.0,28,1090,Pearl River,G2801090,0
1482,Mississippi,G2701670,46.0,28,1110,Perry,G2801110,0
1483,Mississippi,G2701690,46.0,28,1130,Pike,G2801130,0
1484,Mississippi,G2701710,46.0,28,1150,Pontotoc,G2801150,0
1485,Mississippi,G2701730,46.0,28,1170,Prentiss,G2801170,0
1486,Mississippi,G2800010,46.0,28,1190,Quitman,G2801190,0
1487,Mississippi,G2800030,46.0,28,1210,Rankin,G2801210,1
1488,Mississippi,G2800050,46.0,28,1230,Scott,G2801230,0
1489,Mississippi,G2800070,46.0,28,1250,Sharkey,G2801250,0
1490,Mississippi,G2800090,46.0,28,1270,Simpson,G2801270,0
1491,Mississippi,G2800110,46.0,28,1290,Smith,G2801290,0
1492,Mississippi,G2800130,46.0,28,1310,Stone,G2801310,0
1493,Mississippi,G2800150,46.0,28,1330,Sunflower,G2801330,0
1494,Mississippi,G2800170,46.0,28,1350,Tallahatchie,G2801350,0
1495,Mississippi,G2800190,46.0,28,1370,Tate,G2801370,0
1496,Mississippi,G2800210,46.0,28,1390,Tippah,G2801390,0
1497,Mississippi,G2800230,46.0,28,1410,Tishomingo,G2801410,0
1498,Mississippi,G2800250,46.0,28,1430,Tunica,G2801430,0
1499,Mississippi,G2800270,46.0,28,1450,Union,G2801450,0
1500,Mississippi,G2800290,46.0,28,1470,Walthall,G2801470,0
1501,Mississippi,G2800310,46.0,28,1490,Warren,G2801490,0
1502,Mississippi,G2800330,46.0,28,1510,Washington,G2801510,0
1503,Mississippi,G2800350,46.0,28,1530,Wayne,G2801530,0
1504,Mississippi,G2800370,46.0,28,1550,Webster,G2801550,0
1505,Mississippi,G2800390,46.0,28,1570,Wilkinson,G2801570,0
1506,Mississippi,G2800410,46.0,28,1590,Winston,G2801590,0
1507,Mississippi,G2800430,46.0,28,1610,Yalobusha,G2801610,0
1508,Mississippi,G2800450,46.0,28,1630,Yazoo,G2801630,0
1509,Missouri,G2800470,34.0,29,10,Adair,G2900010,0
1510,Missouri,G2800490,34.0,29,30,Andrew,G2900030,0
1511,Missouri,G2800510,34.0,29,50,Atchison,G2900050,0
1512,Missouri,G2800530,34.0,29,70,Audrain,G2900070,0
1513,Missouri,G2800550,34.0,29,90,Barry,G2900090,0
1514,Missouri,G2800570,34.0,29,110,Barton,G2900110,0
1515,Missouri,G2800590,34.0,29,130,Bates,G2900130,0
1516,Missouri,G2800610,34.0,29,150,Benton,G2900150,0
1517,Missouri,G2800630,34.0,29,170,Bollinger,G2900170,0
1518,Missouri,G2800650,34.0,29,190,Boone,G2900190,0
1519,Missouri,G2800670,34.0,29,210,Buchanan,G2900210,1
1520,Missouri,G2800690,34.0,29,230,Butler,G2900230,0
1521,Missouri,G2800710,34.0,29,250,Caldwell,G2900250,0
1522,Missouri,G2800730,34.0,29,270,Callaway,G2900270,0
1523,Missouri,G2800750,34.0,29,290,Camden,G2900290,0
1524,Missouri,G2800770,34.0,29,310,Cape Girardeau,G2900310,0
1525,Missouri,G2800790,34.0,29,330,Carroll,G2900330,0
1526,Missouri,G2800810,34.0,29,350,Carter,G2900350,0
1527,Missouri,G2800830,34.0,29,370,Cass,G2900370,0
1528,Missouri,G2800850,34.0,29,390,Cedar,G2900390,0
1529,Missouri,G2800870,34.0,29,410,Chariton,G2900410,0
1530,Missouri,G2800890,34.0,29,430,Christian,G2900430,0
1531,Missouri,G2800910,34.0,29,450,Clark,G2900450,0
1532,Missouri,G2800930,34.0,29,470,Clay,G2900470,1
1533,Missouri,G2800950,34.0,29,490,Clinton,G2900490,0
1534,Missouri,G2800970,34.0,29,510,Cole,G2900510,0
1535,Missouri,G2800990,34.0,29,530,Cooper,G2900530,0
1536,Missouri,G2801010,34.0,29,550,Crawford,G2900550,0
1537,Missouri,G2801030,34.0,29,570,Dade,G2900570,0
1538,Missouri,G2801050,34.0,29,590,Dallas,G2900590,0
1539,Missouri,G2801070,34.0,29,610,Daviess,G2900610,0
1540,Missouri,G2801090,34.0,29,630,DeKalb,G2900630,0
1541,Missouri,G2801110,34.0,29,650,Dent,G2900650,0
1542,Missouri,G2801130,34.0,29,670,Douglas,G2900670,0
1543,Missouri,G2801150,34.0,29,690,Dunklin,G2900690,0
1544,Missouri,G2801170,34.0,29,710,Franklin,G2900710,0
1545,Missouri,G2801190,34.0,29,730,Gasconade,G2900730,0
1546,Missouri,G2801210,34.0,29,750,Gentry,G2900750,0
1547,Missouri,G2801230,34.0,29,770,Greene,G2900770,1
1548,Missouri,G2801250,34.0,29,790,Grundy,G2900790,0
1549,Missouri,G2801270,34.0,29,810,Harrison,G2900810,0
1550,Missouri,G2801290,34.0,29,830,Henry,G2900830,0
1551,Missouri,G2801310,34.0,29,850,Hickory,G2900850,0
1552,Missouri,G2801330,34.0,29,870,Holt,G2900870,0
1553,Missouri,G2801350,34.0,29,890,Howard,G2900890,0
1554,Missouri,G2801370,34.0,29,910,Howell,G2900910,0
1555,Missouri,G2801390,34.0,29,930,Iron,G2900930,0
1556,Missouri,G2801410,34.0,29,950,Jackson,G2900950,1
1557,Missouri,G2801430,34.0,29,970,Jasper,G2900970,0
1558,Missouri,G2801450,34.0,29,990,Jefferson,G2900990,0
1559,Missouri,G2801470,34.0,29,1010,Johnson,G2901010,0
1560,Missouri,G2801490,34.0,29,1030,Knox,G2901030,0
1561,Missouri,G2801510,34.0,29,1050,Laclede,G2901050,0
1562,Missouri,G2801530,34.0,29,1070,Lafayette,G2901070,0
1563,Missouri,G2801550,34.0,29,1090,Lawrence,G2901090,0
1564,Missouri,G2801570,34.0,29,1110,Lewis,G2901110,0
1565,Missouri,G2801590,34.0,29,1130,Lincoln,G2901130,0
1566,Missouri,G2801610,34.0,29,1150,Linn,G2901150,0
1567,Missouri,G2801630,34.0,29,1170,Livingston,G2901170,0
1568,Missouri,G2900030,34.0,29,1210,Macon,G2901210,0
1569,Missouri,G2900050,34.0,29,1230,Madison,G2901230,0
1570,Missouri,G2900070,34.0,29,1250,Maries,G2901250,0
1571,Missouri,G2900090,34.0,29,1270,Marion,G2901270,0
1572,Missouri,G2900010,34.0,29,1190,McDonald,G2901190,0
1573,Missouri,G2900110,34.0,29,1290,Mercer,G2901290,0
1574,Missouri,G2900130,34.0,29,1310,Miller,G2901310,0
1575,Missouri,G2900150,34.0,29,1330,Mississippi,G2901330,0
1576,Missouri,G2900170,34.0,29,1350,Moniteau,G2901350,0
1577,Missouri,G2900190,34.0,29,1370,Monroe,G2901370,0
1578,Missouri,G2900210,34.0,29,1390,Montgomery,G2901390,0
1579,Missouri,G2900230,34.0,29,1410,Morgan,G2901410,0
1580,Missouri,G2900250,34.0,29,1430,New Madrid,G2901430,0
1581,Missouri,G2900270,34.0,29,1450,Newton,G2901450,0
1582,Missouri,G2900290,34.0,29,1470,Nodaway,G2901470,0
1583,Missouri,G2900310,34.0,29,1490,Oregon,G2901490,0
1584,Missouri,G2900330,34.0,29,1510,Osage,G2901510,0
1585,Missouri,G2900350,34.0,29,1530,Ozark,G2901530,0
1586,Missouri,G2900370,34.0,29,1550,Pemiscot,G2901550,0
1587,Missouri,G2900390,34.0,29,1570,Perry,G2901570,0
1588,Missouri,G2900410,34.0,29,1590,Pettis,G2901590,0
1589,Missouri,G2900430,34.0,29,1610,Phelps,G2901610,0
1590,Missouri,G2900450,34.0,29,1630,Pike,G2901630,0
1591,Missouri,G2900470,34.0,29,1650,Platte,G2901650,0
1592,Missouri,G2900490,34.0,29,1670,Polk,G2901670,0
1593,Missouri,G2900510,34.0,29,1690,Pulaski,G2901690,0
1594,Missouri,G2900530,34.0,29,1710,Putnam,G2901710,0
1595,Missouri,G2900550,34.0,29,1730,Ralls,G2901730,0
1596,Missouri,G2900570,34.0,29,1750,Randolph,G2901750,0
1597,Missouri,G2900590,34.0,29,1770,Ray,G2901770,0
1598,Missouri,G2900610,34.0,29,1790,Reynolds,G2901790,0
1599,Missouri,G2900630,34.0,29,1810,Ripley,G2901810,0
1600,Missouri,G2900750,34.0,29,1950,Saline,G2901950,0
1601,Missouri,G2900770,34.0,29,1970,Schuyler,G2901970,0
1602,Missouri,G2900790,34.0,29,1990,Scotland,G2901990,0
1603,Missouri,G2900810,34.0,29,2010,Scott,G2902010,0
1604,Missouri,G2900830,34.0,29,2030,Shannon,G2902030,0
1605,Missouri,G2900850,34.0,29,2050,Shelby,G2902050,0
1606,Missouri,G2900650,34.0,29,1830,St Charles,G2901830,0
1607,Missouri,G2900670,34.0,29,1850,St Clair,G2901850,0
1608,Missouri,G2900710,34.0,29,1870,St Francois,G2901870,0
1609,Missouri,G2900730,34.0,29,1890,St Louis,G2901890,1
1610,Missouri,G2901110,34.0,29,5100,St Louis City,G2905100,1
1611,Missouri,G2900690,34.0,29,1860,Ste Genevieve,G2901860,0
1612,Missouri,G2900870,34.0,29,2070,Stoddard,G2902070,0
1613,Missouri,G2900890,34.0,29,2090,Stone,G2902090,0
1614,Missouri,G2900910,34.0,29,2110,Sullivan,G2902110,0
1615,Missouri,G2900930,34.0,29,2130,Taney,G2902130,0
1616,Missouri,G2900950,34.0,29,2150,Texas,G2902150,0
1617,Missouri,G2900970,34.0,29,2170,Vernon,G2902170,0
1618,Missouri,G2900990,34.0,29,2190,Warren,G2902190,0
1619,Missouri,G2901010,34.0,29,2210,Washington,G2902210,0
1620,Missouri,G2901030,34.0,29,2230,Wayne,G2902230,0
1621,Missouri,G2901050,34.0,29,2250,Webster,G2902250,0
1622,Missouri,G2901070,34.0,29,2270,Worth,G2902270,0
1623,Missouri,G2901090,34.0,29,2290,Wright,G2902290,0
1624,Montana,G2901130,64.0,30,10,Beaverhead,G3000010,0
1625,Montana,G2901150,64.0,30,30,Big Horn,G3000030,0
1626,Montana,G2901170,64.0,30,50,Blaine,G3000050,0
1627,Montana,G2901190,64.0,30,70,Broadwater,G3000070,0
1628,Montana,G2901210,64.0,30,90,Carbon,G3000090,0
1629,Montana,G2901230,64.0,30,110,Carter,G3000110,0
1630,Montana,G2901250,64.0,30,130,Cascade,G3000130,0
1631,Montana,G2901270,64.0,30,150,Chouteau,G3000150,0
1632,Montana,G2901290,64.0,30,170,Custer,G3000170,0
1633,Montana,G2901310,64.0,30,190,Daniels,G3000190,0
1634,Montana,G2901330,64.0,30,210,Dawson,G3000210,0
1635,Montana,G2901350,64.0,30,230,Deer Lodge,G3000230,0
1636,Montana,G2901370,64.0,30,250,Fallon,G3000250,0
1637,Montana,G2901390,64.0,30,270,Fergus,G3000270,0
1638,Montana,G2901410,64.0,30,290,Flathead,G3000290,0
1639,Montana,G2901430,64.0,30,310,Gallatin,G3000310,0
1640,Montana,G2901450,64.0,30,330,Garfield,G3000330,0
1641,Montana,G2901470,64.0,30,350,Glacier,G3000350,0
1642,Montana,G2901490,64.0,30,370,Golden Valley,G3000370,0
1643,Montana,G2901510,64.0,30,390,Granite,G3000390,0
1644,Montana,G2901530,64.0,30,410,Hill,G3000410,0
1645,Montana,G2901550,64.0,30,430,Jefferson,G3000430,0
1646,Montana,G2901570,64.0,30,450,Judith Basin,G3000450,0
1647,Montana,G2901590,64.0,30,470,Lake,G3000470,0
1648,Montana,G2901610,64.0,30,490,Lewis And Clark,G3000490,0
1649,Montana,G2901630,64.0,30,510,Liberty,G3000510,0
1650,Montana,G2901650,64.0,30,530,Lincoln,G3000530,0
1651,Montana,G2901690,64.0,30,570,Madison,G3000570,0
1652,Montana,G2901670,64.0,30,550,McCone,G3000550,0
1653,Montana,G2901710,64.0,30,590,Meagher,G3000590,0
1654,Montana,G2901730,64.0,30,610,Mineral,G3000610,0
1655,Montana,G2901750,64.0,30,630,Missoula,G3000630,0
1656,Montana,G2901770,64.0,30,650,Musselshell,G3000650,0
1657,Montana,G2901790,64.0,30,670,Park,G3000670,0
1658,Montana,G2901810,64.0,30,690,Petroleum,G3000690,0
1659,Montana,G2901830,64.0,30,710,Phillips,G3000710,0
